m2682_meta_date_auto,m1855_meta_assessment_date,m1725_meta_interview_type,m0489_meta_survey_round,calc_adm2_local,m0303_meta_adm1_pcode,m0304_meta_adm2_pcode,m0305_meta_adm3_pcode,m0306_meta_adm4_pcode_other,m0306_meta_adm4_pcode,admin_4_name_txt_calc,s1534_loc_loc_access,m0342_loc_site_type_multiple,m0342_loc_site_type_multiple_other,m1690_loc_depart_hh,m1541_loc_num_depart_hh_period,m1540_loc_num_depart_ind_period,m0349_loc_depart_period,m2990_loc_depart_internal,m2991_loc_depart_known,m1577_loc_main_dest_adm1,m1584_loc_main_depart_reason,m1584_loc_main_depart_reason_other,m1535_loc_arrival_time,m1537_loc_num_arrivals_hh,m1536_loc_num_arrival_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,m1727_loc_main_group_arrival_date,m2684_loc_arrivals_from_list,m2686_loc_arrivals_origin_adm1,m2685_loc_arrivals_origin_adm2,m2687_loc_arrivals_origin_adm3,m0329_loc_reason_disp_idp,m0329_loc_reason_disp_idp_other,m2688_loc_arrivals_site_type,m2688_loc_arrivals_site_type_other,m2967_loc_idp_reason_chose_loc,m2967_loc_idp_reason_chose_loc_other,s2878_loc_top_3_priority_need_idp,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/health,s2878_loc_top_3_priority_need_idp/sanitation,s2878_loc_top_3_priority_need_idp/shelter,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/education,s2878_loc_top_3_priority_need_idp/drinking_water,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/nfi,s2878_loc_top_3_priority_need_idp/other,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/business,s2878_loc_top_3_priority_need_idp/vocational,s2878_loc_top_3_priority_need_idp/wash,s2878_loc_top_3_priority_need_idp_other,m2689_loc_arrivals_settle_adm4_other,m2689_loc_arrivals_settle_adm4,m2689_loc_arrivals_settle_adm4_zwe,m1461_loc_return_obs_unit,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2972_loc_num_women_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,s1322_loc_return_main_arrival,m2690_loc_returnees_from_list,m2691_loc_area_disp_returnees_adm0,m2691_loc_area_disp_returnees_adm0_other,m2692_loc_reason_return,m2692_loc_reason_return/returned_assistance,m2692_loc_reason_return/rejoin_family,m2692_loc_reason_return/no_assistance_found,m2692_loc_reason_return/other,m2692_loc_reason_return_other,m2693_loc_returnees_site_type,m2693_loc_returnees_site_type_other,m2694_loc_top_3_priority_need_returnee,m2694_loc_top_3_priority_need_returnee/food,m2694_loc_top_3_priority_need_returnee/health,m2694_loc_top_3_priority_need_returnee/sanitation,m2694_loc_top_3_priority_need_returnee/shelter,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/communication,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/drinking_water,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/cash,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/other,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/security,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/business,m2694_loc_top_3_priority_need_returnee/vocational,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee_other,m2695_loc_returnees_settle_adm4_other,m2695_loc_returnees_settle_adm4,m2695_loc_returnees_settle_adm4_zwe,remarks,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101004095,Dziwedziwe,yes,dispersed,,no,,,,,,,,,yes,132,660,185,251,224,660,01/11/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101004019 31101005016 31101005017,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921562,2fa37bea-a4d0-4bb2-9a5a-a42c48950ad0,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,25
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101006024,Kalumbi 1,yes,dispersed,,no,,,,,,,,,yes,122,610,240,260,110,610,01/11/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101006022 31101006024 31101006094,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921564,c78d6330-2647-4387-a9df-1630a79b55b3,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,26
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101007030,Bitilinyu,yes,dispersed,,no,,,,,,,,,yes,320,1600,652,825,123,1600,01/10/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101007030 31101007028 31101006022,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921566,5b4a89bc-b7ae-4b61-afac-78850416cecf,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,27
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101008032,Zavedo,yes,dispersed,,no,,,,,,,,,yes,3,15,4,4,7,15,01/09/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,shelter food cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101008032 31101007028,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921569,58ae35d8-399f-410c-86a0-45393cf6ee5b,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,28
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101007028,Pansuwo,yes,dispersed,,no,,,,,,,,,yes,18,90,25,38,27,90,01/10/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101009076 31101009025 31101007028,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921571,14b00c7e-da2c-49bb-962a-c567f5f9ee2c,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,29
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101008035,Ndamera,yes,dispersed,,no,,,,,,,,,yes,24,120,40,64,16,120,01/09/2023,diff_adm3,MW3,MW311,MW31101,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101009025 31101009039 31101010045,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921573,86c9e165-f8e6-4a46-b97c-8af4b1fa2a05,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,30
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101018074,Nyathando,yes,dispersed,,no,,,,,,,,,yes,28,140,40,55,45,140,01/11/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101019074 31101018074,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921577,f5a42865-7281-43a1-b9d1-8cf26e93e259,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,31
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101021088,Chitomeni,yes,dispersed,,no,,,,,,,,,yes,129,645,245,328,72,645,01/11/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101021088 31101021087 31101021081,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921578,87ede565-620a-4f48-967d-2e2ab4099f86,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,32
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101022090,Madani,yes,dispersed,,no,,,,,,,,,yes,90,450,152,196,102,450,01/10/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101022090 31101020080 31101018075,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921579,59e1c7d1-05e6-41c8-83ee-e11671c6f040,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,33
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW311,MW31101,,31101005089,Jimu,yes,dispersed,,no,,,,,,,,,yes,45,225,86,103,36,225,01/10/2023,diff_adm3,MW3,MW311,MW31103,climate_floods,,dispersed,,livelihood,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31101005089 31101005018 31101006022,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14921580,cb455c9d-3602-43e0-9ae1-8e0f0f0ce516,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,34
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501031105,Patsani,yes,dispersed,,yes,15,75,01/03/2023,,yes,MW3,climate_floods,,dnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,7,2,5,28,35,01/09/2023,diff_adm3,,,returned_assistance,1,0,0,0,,informal_settlement,,food shelter employment,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30501011025 30501031105 30501045072,,,14926550,b51a8968-8868-46e8-8771-fb87379d73e4,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,35
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501038141,Chiwalo,yes,dispersed,,yes,2,10,01/03/2023,,yes,MW3,climate_drought,,yes,3,15,3,3,9,15,01/06/2024,diff_adm3,MW3,MW305,MW30501,climate_drought,,informal_settlement,,livelihood,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30501038141 30501031105 30501026086,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926552,eb85f11d-d34a-4c39-974f-ad28fbbb815b,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,36
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501024074,Mtema,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926555,50c988de-b42d-418f-bb06-76ed83296a9f,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,37
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501016048,Jamesoni Kapeni,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926556,6dcd5e2d-c70b-48fb-9450-d03390bb8231,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,38
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501011025,Mponda,yes,dispersed,,no,,,,,,,,,yes,13,65,6,7,52,65,01/10/2023,diff_adm2,MW3,MW308,,climate_floods,,dispersed,,livelihood,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30501013093 30501018048 30501035105,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926560,cfac88d8-aa18-462c-b061-2443c4d69851,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,39
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501002004,Mchere,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926561,a246aae3-186a-4a3b-8721-f8fd975faa1e,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,40
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501013093,Undani,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,1,1,3,5,01/09/2023,diff_adm2,,,returned_assistance rejoin_family,1,1,0,0,,dispersed,,food health employment,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30501011025 30501012025 30501016025,,,14926562,ad75bec7-5ee5-4599-a59c-a572600f01db,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,41
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30501,,30501045072,Kapeni,yes,dispersed,,yes,3,15,01/09/2023,,yes,MW3,other,Lack of resources to build houses,yes,4,20,0,4,16,20,01/09/2023,diff_adm3,MW3,MW305,MW30501,climate_other,,dispersed,,economic,,food shelter education,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30501011025 30501031105 30501016025,,dnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14926565,73fa5d31-4c3a-4d95-af9e-9bb068a5e5eb,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,42
11/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007037084,Savala,yes,dispersed,,no,,,,,,,,,yes,58,290,70,110,110,290,01/02/2023,diff_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007037084 31007047098,,yes,358,452,828,510,1790,01/09/2023,same_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,food health sanitation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,,14929725,a80db346-00f9-4656-9256-b0f073afc253,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,43
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007031117,Thembedza,yes,dispersed,,yes,15,75,01/04/2023,,yes,MW3,climate_floods,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,50,80,120,50,250,01/09/2023,same_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,food shelter health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,,14929727,6e4604c9-51c9-43c5-a808-aa48c2bce8f2,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,44
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007032076,Kanyimbiri,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,397,550,950,485,1985,01/04/2024,same_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,shelter food sanitation,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,,14929729,ccee3ea8-04d2-49a7-9a19-fde4c96ee1d5,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,45
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007032078,Kamoto,yes,dispersed,,yes,5,25,01/03/2023,,no,,climate_floods,,yes,6,30,9,9,12,30,01/09/2024,same_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,food health drinking_water,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007047098,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14929731,bfb2f311-22dc-43f4-bd22-ee40d06b50c5,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,46
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007034079,Nantusi,yes,dispersed,,no,,,,,,,,,yes,150,750,200,300,250,750,01/08/2023,diff_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14929733,031c1395-e485-4d57-8c3c-5ea94597e670,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,47
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007051111,Chimphamba,yes,dispersed,,yes,200,1000,01/03/2023,,yes,MW3,climate_floods,,yes,100,500,150,300,50,500,01/05/2023,diff_adm2,MW3,MW307,,climate_floods,,dispersed,,livelihood,,food shelter drinking_water,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007040088,,yes,18,30,40,20,90,01/09/2023,same_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,,14929734,7fa226a0-5294-4562-9bdf-9b9128b1773f,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,48
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007021056,Ganyu,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14929737,5f20a026-dc46-4fe4-bfa2-0d05da97aa1a,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,49
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007022058,Nyaulombo,yes,dispersed,,yes,12,60,01/11/2023,,yes,MW3,climate_floods,,yes,45,225,80,90,55,225,01/08/2023,diff_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,shelter food health,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,yes,3,3,3,9,15,01/11/2023,diff_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,,14929738,2a88c1c7-7fc5-49e2-adad-76bb534c857d,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,50
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007029068,Chikuse,yes,dispersed,,yes,829,4145,01/09/2023,,yes,MW3,climate_floods,,yes,120,600,150,300,150,600,01/10/2023,diff_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007046098,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14929739,2ac182be-ad10-45cf-8e70-e5b93e7191cd,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,51
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007015043,Jana,yes,dispersed,,yes,20,100,01/12/2023,,yes,MW3,climate_floods,,yes,60,300,60,140,100,300,01/05/2023,diff_adm3,MW3,MW310,MW31001 MW31007,climate_floods,,dispersed,,livelihood,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007028068 31007015043,,yes,355,520,855,400,1775,01/09/2023,diff_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,food health shelter,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31007029068,,,14929740,7f3576ca-b6a5-4585-8a0b-57010ef8c72c,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,52
12/11/2024,12/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31007,,31007013038,Malata,yes,dispersed,,yes,26,130,01/04/2024,,yes,MW3,climate_floods,,yes,371,1851,560,891,400,1851,01/02/2023,diff_adm3,MW3,MW310,MW31007,climate_floods,,dispersed,,livelihood,,food health wash,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,31007046098,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14929741,701a2c04-5024-431d-8639-a3475fca3b3c,12/11/2024,,,submitted_via_web,mwi_dtm_enum,vmVeMnvWjjmS4opDtupgJW,,53
